MMSI,Vessel Name,Ship Type,Length,Visit Num,Visit Start,Visit End,Visit Duration (hr),Total Stops (SOG<1),Berth Events (>=0.5hr),Berth Total Time (hr),Terminal Berth Detail,Waiting Events (>=0.5hr),Waiting Total Time (hr),Waiting Detail,Non-terminal Duration (hr),Time Since Last Visit (hr),Stops Detail
219164000,M/V ENNY,Cargo,86.0,18,2025-03-06 13:24:30+00:00,2025-03-07 14:28:24+00:00,25.07,2,1,24.46,"[{'berth_start': Timestamp('2025-03-06 13:53:01+0000', tz='UTC'), 'berth_end': Timestamp('2025-03-07 14:20:24+0000', tz='UTC'), 'berth_duration_hr': 24.46}]",0,0.0,[],0.61,65.45,"[{'stop_start': Timestamp('2025-03-06 13:42:40+0000', tz='UTC'), 'stop_end': Timestamp('2025-03-06 13:50:51+0000', tz='UTC'), 'duration_hr': 0.14, 'in_terminal': False}, {'stop_start': Timestamp('2025-03-06 13:53:01+0000', tz='UTC'), 'stop_end': Timestamp('2025-03-07 14:20:24+0000', tz='UTC'), 'duration_hr': 24.46, 'in_terminal': True}]"
219164000,M/V ENNY,Cargo,86.0,19,2025-03-13 19:24:09+00:00,2025-03-14 20:14:10+00:00,24.83,3,1,24.06,"[{'berth_start': Timestamp('2025-03-13 20:00:40+0000', tz='UTC'), 'berth_end': Timestamp('2025-03-14 20:04:00+0000', tz='UTC'), 'berth_duration_hr': 24.06}]",0,0.0,[],0.78,148.93,"[{'stop_start': Timestamp('2025-03-13 19:36:20+0000', tz='UTC'), 'stop_end': Timestamp('2025-03-13 19:38:20+0000', tz='UTC'), 'duration_hr': 0.03, 'in_terminal': False}, {'stop_start': Timestamp('2025-03-13 19:50:30+0000', tz='UTC'), 'stop_end': Timestamp('2025-03-13 19:56:40+0000', tz='UTC'), 'duration_hr': 0.1, 'in_terminal': True}, {'stop_start': Timestamp('2025-03-13 20:00:40+0000', tz='UTC'), 'stop_end': Timestamp('2025-03-14 20:04:00+0000', tz='UTC'), 'duration_hr': 24.06, 'in_terminal': True}]"
219164000,M/V ENNY,Cargo,86.0,20,2025-03-17 14:22:43+00:00,2025-03-18 13:21:59+00:00,22.99,1,1,22.45,"[{'berth_start': Timestamp('2025-03-17 14:44:44+0000', tz='UTC'), 'berth_end': Timestamp('2025-03-18 13:11:58+0000', tz='UTC'), 'berth_duration_hr': 22.45}]",0,0.0,[],0.53,66.14,"[{'stop_start': Timestamp('2025-03-17 14:44:44+0000', tz='UTC'), 'stop_end': Timestamp('2025-03-18 13:11:58+0000', tz='UTC'), 'duration_hr': 22.45, 'in_terminal': True}]"
219164000,M/V ENNY,Cargo,86.0,21,2025-03-21 12:51:38+00:00,2025-03-22 13:15:01+00:00,24.39,1,1,23.88,"[{'berth_start': Timestamp('2025-03-21 13:12:00+0000', tz='UTC'), 'berth_end': Timestamp('2025-03-22 13:05:00+0000', tz='UTC'), 'berth_duration_hr': 23.88}]",0,0.0,[],0.51,71.49,"[{'stop_start': Timestamp('2025-03-21 13:12:00+0000', tz='UTC'), 'stop_end': Timestamp('2025-03-22 13:05:00+0000', tz='UTC'), 'duration_hr': 23.88, 'in_terminal': True}]"
219164000,M/V ENNY,Cargo,86.0,22,2025-03-24 15:59:16+00:00,2025-03-25 13:14:17+00:00,21.25,1,1,20.81,"[{'berth_start': Timestamp('2025-03-24 16:15:25+0000', tz='UTC'), 'berth_end': Timestamp('2025-03-25 13:04:05+0000', tz='UTC'), 'berth_duration_hr': 20.81}]",0,0.0,[],0.44,50.74,"[{'stop_start': Timestamp('2025-03-24 16:15:25+0000', tz='UTC'), 'stop_end': Timestamp('2025-03-25 13:04:05+0000', tz='UTC'), 'duration_hr': 20.81, 'in_terminal': True}]"
219164000,M/V ENNY,Cargo,86.0,23,2025-03-28 09:18:30+00:00,2025-03-29 00:48:38+00:00,15.5,2,1,2.5,"[{'berth_start': Timestamp('2025-03-28 09:40:40+0000', tz='UTC'), 'berth_end': Timestamp('2025-03-28 12:10:41+0000', tz='UTC'), 'berth_duration_hr': 2.5}]",1,12.4,"[{'waiting_start': Timestamp('2025-03-28 12:16:39+0000', tz='UTC'), 'waiting_end': Timestamp('2025-03-29 00:40:28+0000', tz='UTC'), 'waiting_duration_hr': 12.4}]",13.0,68.07,"[{'stop_start': Timestamp('2025-03-28 09:40:40+0000', tz='UTC'), 'stop_end': Timestamp('2025-03-28 12:10:41+0000', tz='UTC'), 'duration_hr': 2.5, 'in_terminal': True}, {'stop_start': Timestamp('2025-03-28 12:16:39+0000', tz='UTC'), 'stop_end': Timestamp('2025-03-29 00:40:28+0000', tz='UTC'), 'duration_hr': 12.4, 'in_terminal': False}]"
219164000,M/V ENNY,Cargo,86.0,24,2025-03-31 13:20:36+00:00,2025-04-01 06:01:21+00:00,16.68,1,0,0.0,[],1,16.28,"[{'waiting_start': Timestamp('2025-03-31 13:34:37+0000', tz='UTC'), 'waiting_end': Timestamp('2025-04-01 05:51:21+0000', tz='UTC'), 'waiting_duration_hr': 16.28}]",16.68,60.53,"[{'stop_start': Timestamp('2025-03-31 13:34:37+0000', tz='UTC'), 'stop_end': Timestamp('2025-04-01 05:51:21+0000', tz='UTC'), 'duration_hr': 16.28, 'in_terminal': False}]"
219164000,M/V ENNY,Cargo,86.0,25,2025-04-03 17:40:19+00:00,2025-04-05 06:08:40+00:00,36.47,1,0,0.0,[],1,36.04,"[{'waiting_start': Timestamp('2025-04-03 17:58:20+0000', tz='UTC'), 'waiting_end': Timestamp('2025-04-05 06:00:30+0000', tz='UTC'), 'waiting_duration_hr': 36.04}]",36.47,59.65,"[{'stop_start': Timestamp('2025-04-03 17:58:20+0000', tz='UTC'), 'stop_end': Timestamp('2025-04-05 06:00:30+0000', tz='UTC'), 'duration_hr': 36.04, 'in_terminal': False}]"
219164000,M/V ENNY,Cargo,86.0,26,2025-04-07 13:30:43+00:00,2025-04-08 06:10:38+00:00,16.67,1,1,16.16,"[{'berth_start': Timestamp('2025-04-07 13:48:53+0000', tz='UTC'), 'berth_end': Timestamp('2025-04-08 05:58:37+0000', tz='UTC'), 'berth_duration_hr': 16.16}]",0,0.0,[],0.5,55.37,"[{'stop_start': Timestamp('2025-04-07 13:48:53+0000', tz='UTC'), 'stop_end': Timestamp('2025-04-08 05:58:37+0000', tz='UTC'), 'duration_hr': 16.16, 'in_terminal': True}]"
219164000,M/V ENNY,Cargo,86.0,27,2025-04-10 12:56:36+00:00,2025-04-11 14:10:29+00:00,25.23,1,1,24.8,"[{'berth_start': Timestamp('2025-04-10 13:14:37+0000', tz='UTC'), 'berth_end': Timestamp('2025-04-11 14:02:28+0000', tz='UTC'), 'berth_duration_hr': 24.8}]",0,0.0,[],0.43,54.77,"[{'stop_start': Timestamp('2025-04-10 13:14:37+0000', tz='UTC'), 'stop_end': Timestamp('2025-04-11 14:02:28+0000', tz='UTC'), 'duration_hr': 24.8, 'in_terminal': True}]"
219164000,M/V ENNY,Cargo,86.0,28,2025-04-14 10:42:01+00:00,2025-04-15 06:09:51+00:00,19.46,1,1,18.89,"[{'berth_start': Timestamp('2025-04-14 11:06:12+0000', tz='UTC'), 'berth_end': Timestamp('2025-04-15 05:59:35+0000', tz='UTC'), 'berth_duration_hr': 18.89}]",0,0.0,[],0.57,68.53,"[{'stop_start': Timestamp('2025-04-14 11:06:12+0000', tz='UTC'), 'stop_end': Timestamp('2025-04-15 05:59:35+0000', tz='UTC'), 'duration_hr': 18.89, 'in_terminal': True}]"
219200000,ORALORA,Tanker,90.0,1,2025-01-01 13:53:21+00:00,2025-01-02 02:41:11+00:00,12.8,0,0,0.0,[],0,0.0,[],12.8,,[]
220018000,ORANESS,Tanker,79.0,1,2025-03-20 15:08:39+00:00,2025-03-21 08:22:02+00:00,17.22,0,0,0.0,[],0,0.0,[],17.22,,[]
220442000,ORAHOLM,Tanker,106.0,1,2025-03-16 23:55:09+00:00,2025-03-17 16:45:44+00:00,16.84,0,0,0.0,[],0,0.0,[],16.84,,[]
220624000,JETTE THERESA,Tanker,127.0,1,2025-01-26 08:53:59+00:00,2025-01-27 09:13:09+00:00,24.32,0,0,0.0,[],0,0.0,[],24.32,,[]
229546000,SEYMA,Tanker,122.0,1,2025-01-25 19:10:08+00:00,2025-01-26 02:58:20+00:00,7.8,0,0,0.0,[],0,0.0,[],7.8,,[]
230709000,EMILIE,Cargo,88.0,1,2025-03-07 20:20:29+00:00,2025-03-11 16:30:05+00:00,92.16,2,1,91.55,"[{'berth_start': Timestamp('2025-03-07 20:41:09+0000', tz='UTC'), 'berth_end': Timestamp('2025-03-11 16:14:02+0000', tz='UTC'), 'berth_duration_hr': 91.55}]",0,0.0,[],0.61,,"[{'stop_start': Timestamp('2025-03-07 20:41:09+0000', tz='UTC'), 'stop_end': Timestamp('2025-03-11 16:14:02+0000', tz='UTC'), 'duration_hr': 91.55, 'in_terminal': True}, {'stop_start': Timestamp('2025-03-11 16:16:05+0000', tz='UTC'), 'stop_end': Timestamp('2025-03-11 16:18:05+0000', tz='UTC'), 'duration_hr': 0.03, 'in_terminal': True}]"
231114000,VITIN,Cargo,88.0,1,2025-03-04 11:40:29+00:00,2025-03-05 12:31:41+00:00,24.85,1,0,0.0,[],1,24.42,"[{'waiting_start': Timestamp('2025-03-04 11:56:29+0000', tz='UTC'), 'waiting_end': Timestamp('2025-03-05 12:21:41+0000', tz='UTC'), 'waiting_duration_hr': 24.42}]",24.85,,"[{'stop_start': Timestamp('2025-03-04 11:56:29+0000', tz='UTC'), 'stop_end': Timestamp('2025-03-05 12:21:41+0000', tz='UTC'), 'duration_hr': 24.42, 'in_terminal': False}]"
231613000,BAL BULK,Cargo,73.0,1,2025-03-09 09:40:49+00:00,2025-03-09 15:57:08+00:00,6.27,1,1,5.81,"[{'berth_start': Timestamp('2025-03-09 09:58:49+0000', tz='UTC'), 'berth_end': Timestamp('2025-03-09 15:47:08+0000', tz='UTC'), 'berth_duration_hr': 5.81}]",0,0.0,[],0.47,,"[{'stop_start': Timestamp('2025-03-09 09:58:49+0000', tz='UTC'), 'stop_end': Timestamp('2025-03-09 15:47:08+0000', tz='UTC'), 'duration_hr': 5.81, 'in_terminal': True}]"
232018267,MV SCOT CARRIER,Cargo,90.0,1,2025-03-19 07:44:54+00:00,2025-03-19 14:56:39+00:00,7.2,1,0,0.0,[],1,6.76,"[{'waiting_start': Timestamp('2025-03-19 08:03:14+0000', tz='UTC'), 'waiting_end': Timestamp('2025-03-19 14:48:38+0000', tz='UTC'), 'waiting_duration_hr': 6.76}]",7.2,,"[{'stop_start': Timestamp('2025-03-19 08:03:14+0000', tz='UTC'), 'stop_end': Timestamp('2025-03-19 14:48:38+0000', tz='UTC'), 'duration_hr': 6.76, 'in_terminal': False}]"
232054955,SCOT LEADER,Cargo,90.0,1,2025-04-07 03:11:26+00:00,2025-04-07 14:31:13+00:00,11.33,0,0,0.0,[],0,0.0,[],11.33,,[]
235002520,SCOT MARINER,Cargo,90.0,1,2025-02-22 07:33:32+00:00,2025-02-22 07:45:43+00:00,0.2,0,0,0.0,[],0,0.0,[],0.2,,[]
235002520,SCOT MARINER,Cargo,90.0,2,2025-02-24 10:38:26+00:00,2025-02-24 10:48:26+00:00,0.17,0,0,0.0,[],0,0.0,[],0.17,50.88,[]
235060914,SCOT PIONEER,Cargo,90.0,1,2025-01-27 23:08:37+00:00,2025-01-28 10:32:00+00:00,11.39,0,0,0.0,[],0,0.0,[],11.39,,[]
236112746,ANTON,Tanker,123.0,1,2025-03-21 16:38:54+00:00,2025-03-21 16:50:54+00:00,0.2,0,0,0.0,[],0,0.0,[],0.2,,[]
236112746,ANTON,Tanker,123.0,2,2025-03-23 03:10:45+00:00,2025-03-23 03:22:55+00:00,0.2,0,0,0.0,[],0,0.0,[],0.2,34.33,[]
244090800,MALTA CEMENT,Cargo,88.0,1,2025-03-13 07:21:52+00:00,2025-03-14 05:30:19+00:00,22.14,0,0,0.0,[],0,0.0,[],22.14,,[]
244090800,MALTA CEMENT,Cargo,88.0,2,2025-03-23 13:12:50+00:00,2025-03-24 10:36:42+00:00,21.4,0,0,0.0,[],0,0.0,[],21.4,223.71,[]
244130525,FWN ARCTIC,Cargo,144.0,1,2025-01-08 20:35:53+00:00,2025-01-12 10:33:42+00:00,85.96,2,0,0.0,[],1,85.05,"[{'waiting_start': Timestamp('2025-01-08 21:18:21+0000', tz='UTC'), 'waiting_end': Timestamp('2025-01-12 10:21:32+0000', tz='UTC'), 'waiting_duration_hr': 85.05}]",85.96,,"[{'stop_start': Timestamp('2025-01-08 21:14:13+0000', tz='UTC'), 'stop_end': Timestamp('2025-01-08 21:16:21+0000', tz='UTC'), 'duration_hr': 0.04, 'in_terminal': False}, {'stop_start': Timestamp('2025-01-08 21:18:21+0000', tz='UTC'), 'stop_end': Timestamp('2025-01-12 10:21:32+0000', tz='UTC'), 'duration_hr': 85.05, 'in_terminal': False}]"
244140000,STAVFJORD,Cargo,114.0,1,2025-04-17 18:29:58+00:00,2025-04-18 05:00:51+00:00,10.51,3,1,9.84,"[{'berth_start': Timestamp('2025-04-17 18:58:27+0000', tz='UTC'), 'berth_end': Timestamp('2025-04-18 04:48:41+0000', tz='UTC'), 'berth_duration_hr': 9.84}]",0,0.0,[],0.68,,"[{'stop_start': Timestamp('2025-04-17 18:50:18+0000', tz='UTC'), 'stop_end': Timestamp('2025-04-17 18:52:18+0000', tz='UTC'), 'duration_hr': 0.03, 'in_terminal': False}, {'stop_start': Timestamp('2025-04-17 18:58:27+0000', tz='UTC'), 'stop_end': Timestamp('2025-04-18 04:48:41+0000', tz='UTC'), 'duration_hr': 9.84, 'in_terminal': True}, {'stop_start': Timestamp('2025-04-18 04:52:51+0000', tz='UTC'), 'stop_end': Timestamp('2025-04-18 04:54:51+0000', tz='UTC'), 'duration_hr': 0.03, 'in_terminal': False}]"
244234000,BORNHOLM,Cargo,90.0,1,2025-03-31 05:25:19+00:00,2025-03-31 05:35:20+00:00,0.17,0,0,0.0,[],0,0.0,[],0.17,,[]
244234000,BORNHOLM,Cargo,90.0,2,2025-04-01 08:23:55+00:00,2025-04-01 08:34:06+00:00,0.17,0,0,0.0,[],0,0.0,[],0.17,26.81,[]
244271000,VERTOM LISA,Cargo,119.0,1,2025-02-19 11:35:00+00:00,2025-02-19 11:47:21+00:00,0.21,0,0,0.0,[],0,0.0,[],0.21,,[]
244271000,VERTOM LISA,Cargo,119.0,2,2025-02-23 15:48:09+00:00,2025-02-23 16:00:10+00:00,0.2,0,0,0.0,[],0,0.0,[],0.2,100.01,[]
244335000,THUN RELIANCE,Tanker,115.0,1,2025-01-16 20:40:03+00:00,2025-01-17 14:40:31+00:00,18.01,0,0,0.0,[],0,0.0,[],18.01,,[]
244335000,THUN RELIANCE,Tanker,115.0,2,2025-03-20 15:45:42+00:00,2025-03-21 10:09:33+00:00,18.4,0,0,0.0,[],0,0.0,[],18.4,1489.09,[]
244335000,THUN RELIANCE,Tanker,115.0,3,2025-03-28 17:14:56+00:00,2025-03-29 08:10:42+00:00,14.93,0,0,0.0,[],0,0.0,[],14.93,175.09,[]
244335000,THUN RELIANCE,Tanker,115.0,4,2025-04-16 22:55:25+00:00,2025-04-17 15:05:43+00:00,16.17,0,0,0.0,[],0,0.0,[],16.17,446.75,[]
244678000,THUN GARLAND,Tanker,116.0,1,2025-01-22 08:41:33+00:00,2025-01-22 21:26:01+00:00,12.74,0,0,0.0,[],0,0.0,[],12.74,,[]
244678000,THUN GARLAND,Tanker,116.0,2,2025-03-06 05:52:27+00:00,2025-03-06 21:28:38+00:00,15.6,0,0,0.0,[],0,0.0,[],15.6,1016.44,[]
244678000,THUN GARLAND,Tanker,116.0,3,2025-03-27 15:19:42+00:00,2025-03-28 08:07:10+00:00,16.79,0,0,0.0,[],0,0.0,[],16.79,497.85,[]
244678000,THUN GARLAND,Tanker,116.0,4,2025-04-16 17:45:55+00:00,2025-04-17 08:40:38+00:00,14.91,0,0,0.0,[],0,0.0,[],14.91,465.65,[]
244859000,THUN EQUALITY,Tanker,115.0,1,2025-02-04 04:45:21+00:00,2025-02-04 18:53:49+00:00,14.14,0,0,0.0,[],0,0.0,[],14.14,,[]
244860007,MARIETJE NORA,Cargo,136.0,1,2025-03-25 13:59:41+00:00,2025-03-25 14:09:42+00:00,0.17,0,0,0.0,[],0,0.0,[],0.17,,[]
244860007,MARIETJE NORA,Cargo,136.0,2,2025-03-27 18:59:07+00:00,2025-03-27 19:11:07+00:00,0.2,0,0,0.0,[],0,0.0,[],0.2,52.82,[]
245017000,EEMS TRANSPORTER,Cargo,90.0,1,2025-01-27 17:50:34+00:00,2025-01-28 15:22:11+00:00,21.53,2,0,0.0,[],1,20.98,"[{'waiting_start': Timestamp('2025-01-27 18:15:04+0000', tz='UTC'), 'waiting_end': Timestamp('2025-01-28 15:14:02+0000', tz='UTC'), 'waiting_duration_hr': 20.98}]",21.53,,"[{'stop_start': Timestamp('2025-01-27 18:09:04+0000', tz='UTC'), 'stop_end': Timestamp('2025-01-27 18:13:04+0000', tz='UTC'), 'duration_hr': 0.07, 'in_terminal': False}, {'stop_start': Timestamp('2025-01-27 18:15:04+0000', tz='UTC'), 'stop_end': Timestamp('2025-01-28 15:14:02+0000', tz='UTC'), 'duration_hr': 20.98, 'in_terminal': False}]"
245033000,DOLFIJNGRACHT,Cargo,157.0,1,2025-03-23 15:28:22+00:00,2025-03-25 19:32:12+00:00,52.06,1,0,0.0,[],1,51.38,"[{'waiting_start': Timestamp('2025-03-23 15:50:53+0000', tz='UTC'), 'waiting_end': Timestamp('2025-03-25 19:13:52+0000', tz='UTC'), 'waiting_duration_hr': 51.38}]",52.06,,"[{'stop_start': Timestamp('2025-03-23 15:50:53+0000', tz='UTC'), 'stop_end': Timestamp('2025-03-25 19:13:52+0000', tz='UTC'), 'duration_hr': 51.38, 'in_terminal': False}]"
245058000,ARCTIC ROCK,Cargo,93.0,1,2025-01-31 12:33:50+00:00,2025-01-31 14:07:45+00:00,1.57,1,0,0.0,[],1,0.96,"[{'waiting_start': Timestamp('2025-01-31 12:53:50+0000', tz='UTC'), 'waiting_end': Timestamp('2025-01-31 13:51:36+0000', tz='UTC'), 'waiting_duration_hr': 0.96}]",1.57,,"[{'stop_start': Timestamp('2025-01-31 12:53:50+0000', tz='UTC'), 'stop_end': Timestamp('2025-01-31 13:51:36+0000', tz='UTC'), 'duration_hr': 0.96, 'in_terminal': False}]"
245073000,COOLWATER,Tanker,100.0,1,2025-01-21 15:36:47+00:00,2025-01-22 07:15:00+00:00,15.64,0,0,0.0,[],0,0.0,[],15.64,,[]
245073000,COOLWATER,Tanker,100.0,2,2025-02-03 21:15:50+00:00,2025-02-04 07:12:15+00:00,9.94,0,0,0.0,[],0,0.0,[],9.94,302.01,[]
245184000,VERTOM ANNE MARIT,Cargo,119.0,1,2025-01-20 09:31:16+00:00,2025-01-20 09:43:16+00:00,0.2,0,0,0.0,[],0,0.0,[],0.2,,[]
245184000,VERTOM ANNE MARIT,Cargo,119.0,2,2025-01-25 08:30:08+00:00,2025-01-25 08:46:18+00:00,0.27,0,0,0.0,[],0,0.0,[],0.27,118.78,[]
245299000,ATLANTICBORG,Cargo,143.0,1,2025-02-23 04:26:39+00:00,2025-02-24 15:49:04+00:00,35.37,4,0,0.0,[],2,22.57,"[{'waiting_start': Timestamp('2025-02-23 05:00:52+0000', tz='UTC'), 'waiting_end': Timestamp('2025-02-23 21:16:55+0000', tz='UTC'), 'waiting_duration_hr': 16.27}, {'waiting_start': Timestamp('2025-02-24 06:46:04+0000', tz='UTC'), 'waiting_end': Timestamp('2025-02-24 13:04:24+0000', tz='UTC'), 'waiting_duration_hr': 6.31}]",35.37,,"[{'stop_start': Timestamp('2025-02-23 04:54:52+0000', tz='UTC'), 'stop_end': Timestamp('2025-02-23 04:56:52+0000', tz='UTC'), 'duration_hr': 0.03, 'in_terminal': False}, {'stop_start': Timestamp('2025-02-23 05:00:52+0000', tz='UTC'), 'stop_end': Timestamp('2025-02-23 21:16:55+0000', tz='UTC'), 'duration_hr': 16.27, 'in_terminal': False}, {'stop_start': Timestamp('2025-02-24 06:46:04+0000', tz='UTC'), 'stop_end': Timestamp('2025-02-24 13:04:24+0000', tz='UTC'), 'duration_hr': 6.31, 'in_terminal': False}, {'stop_start': Timestamp('2025-02-24 15:49:04+0000', tz='UTC'), 'stop_end': Timestamp('2025-02-24 15:49:04+0000', tz='UTC'), 'duration_hr': 0.0, 'in_terminal': False}]"
245465000,EEMS SPRING,Cargo,99.0,1,2025-03-10 22:39:36+00:00,2025-03-10 22:51:36+00:00,0.2,0,0,0.0,[],0,0.0,[],0.2,,[]
245871000,PEAK SAUDA,Cargo,95.0,1,2025-01-13 15:28:02+00:00,2025-01-14 08:15:47+00:00,16.8,2,1,16.29,"[{'berth_start': Timestamp('2025-01-13 15:50:20+0000', tz='UTC'), 'berth_end': Timestamp('2025-01-14 08:07:46+0000', tz='UTC'), 'berth_duration_hr': 16.29}]",0,0.0,[],0.51,,"[{'stop_start': Timestamp('2025-01-13 15:44:20+0000', tz='UTC'), 'stop_end': Timestamp('2025-01-13 15:48:20+0000', tz='UTC'), 'duration_hr': 0.07, 'in_terminal': True}, {'stop_start': Timestamp('2025-01-13 15:50:20+0000', tz='UTC'), 'stop_end': Timestamp('2025-01-14 08:07:46+0000', tz='UTC'), 'duration_hr': 16.29, 'in_terminal': True}]"
246108000,WISBY WAVE,Tanker,116.0,1,2025-02-02 04:27:47+00:00,2025-02-02 20:38:52+00:00,16.18,0,0,0.0,[],0,0.0,[],16.18,,[]
246478000,BIT WAVE,Tanker,130.0,1,2025-04-05 19:29:46+00:00,2025-04-05 19:40:07+00:00,0.17,0,0,0.0,[],0,0.0,[],0.17,,[]
246478000,BIT WAVE,Tanker,130.0,2,2025-04-07 20:57:37+00:00,2025-04-07 21:07:37+00:00,0.17,0,0,0.0,[],0,0.0,[],0.17,49.29,[]
246479000,PEAK BILBAO,Cargo,89.0,1,2025-02-04 22:34:32+00:00,2025-02-05 17:12:07+00:00,18.63,1,0,0.0,[],1,18.12,"[{'waiting_start': Timestamp('2025-02-04 22:52:52+0000', tz='UTC'), 'waiting_end': Timestamp('2025-02-05 17:00:07+0000', tz='UTC'), 'waiting_duration_hr': 18.12}]",18.63,,"[{'stop_start': Timestamp('2025-02-04 22:52:52+0000', tz='UTC'), 'stop_end': Timestamp('2025-02-05 17:00:07+0000', tz='UTC'), 'duration_hr': 18.12, 'in_terminal': False}]"
246518000,DEO VOLENTE,Cargo,105.0,1,2025-02-17 20:52:04+00:00,2025-02-18 08:39:54+00:00,11.8,2,1,11.26,"[{'berth_start': Timestamp('2025-02-17 21:10:14+0000', tz='UTC'), 'berth_end': Timestamp('2025-02-18 08:25:44+0000', tz='UTC'), 'berth_duration_hr': 11.26}]",0,0.0,[],0.54,,"[{'stop_start': Timestamp('2025-02-17 21:10:14+0000', tz='UTC'), 'stop_end': Timestamp('2025-02-18 08:25:44+0000', tz='UTC'), 'duration_hr': 11.26, 'in_terminal': True}, {'stop_start': Timestamp('2025-02-18 08:27:47+0000', tz='UTC'), 'stop_end': Timestamp('2025-02-18 08:29:49+0000', tz='UTC'), 'duration_hr': 0.03, 'in_terminal': True}]"
246799000,FWN ATLANTIC,Cargo,144.0,1,2025-01-01 00:02:02+00:00,2025-01-04 23:26:07+00:00,95.4,1,0,0.0,[],1,95.23,"[{'waiting_start': Timestamp('2025-01-01 00:02:02+0000', tz='UTC'), 'waiting_end': Timestamp('2025-01-04 23:16:07+0000', tz='UTC'), 'waiting_duration_hr': 95.23}]",95.4,,"[{'stop_start': Timestamp('2025-01-01 00:02:02+0000', tz='UTC'), 'stop_end': Timestamp('2025-01-04 23:16:07+0000', tz='UTC'), 'duration_hr': 95.23, 'in_terminal': False}]"
246807000,FRISIAN INO,Cargo,87.0,1,2025-03-12 07:27:52+00:00,2025-03-12 15:22:19+00:00,7.91,2,1,7.39,"[{'berth_start': Timestamp('2025-03-12 07:44:33+0000', tz='UTC'), 'berth_end': Timestamp('2025-03-12 15:08:07+0000', tz='UTC'), 'berth_duration_hr': 7.39}]",0,0.0,[],0.51,,"[{'stop_start': Timestamp('2025-03-12 07:44:33+0000', tz='UTC'), 'stop_end': Timestamp('2025-03-12 15:08:07+0000', tz='UTC'), 'duration_hr': 7.39, 'in_terminal': True}, {'stop_start': Timestamp('2025-03-12 15:12:10+0000', tz='UTC'), 'stop_end': Timestamp('2025-03-12 15:14:10+0000', tz='UTC'), 'duration_hr': 0.03, 'in_terminal': False}]"
246809000,SOUTHERN ROCK,Cargo,114.0,1,2025-02-17 06:20:03+00:00,2025-02-17 09:55:21+00:00,3.59,2,0,0.0,[],1,3.05,"[{'waiting_start': Timestamp('2025-02-17 06:46:04+0000', tz='UTC'), 'waiting_end': Timestamp('2025-02-17 09:49:13+0000', tz='UTC'), 'waiting_duration_hr': 3.05}]",3.59,,"[{'stop_start': Timestamp('2025-02-17 06:36:03+0000', tz='UTC'), 'stop_end': Timestamp('2025-02-17 06:42:04+0000', tz='UTC'), 'duration_hr': 0.1, 'in_terminal': False}, {'stop_start': Timestamp('2025-02-17 06:46:04+0000', tz='UTC'), 'stop_end': Timestamp('2025-02-17 09:49:13+0000', tz='UTC'), 'duration_hr': 3.05, 'in_terminal': False}]"
246809000,SOUTHERN ROCK,Cargo,114.0,2,2025-03-06 15:56:43+00:00,2025-03-06 19:33:27+00:00,3.61,1,0,0.0,[],0,0.0,[],3.61,414.02,"[{'stop_start': Timestamp('2025-03-06 15:56:43+0000', tz='UTC'), 'stop_end': Timestamp('2025-03-06 15:58:43+0000', tz='UTC'), 'duration_hr': 0.03, 'in_terminal': False}]"
249934000,HAGLAND BOSS,Cargo,88.0,1,2025-01-05 16:05:11+00:00,2025-01-06 07:20:04+00:00,15.25,2,1,14.68,"[{'berth_start': Timestamp('2025-01-05 16:31:20+0000', tz='UTC'), 'berth_end': Timestamp('2025-01-06 07:12:03+0000', tz='UTC'), 'berth_duration_hr': 14.68}]",0,0.0,[],0.57,,"[{'stop_start': Timestamp('2025-01-05 16:25:11+0000', tz='UTC'), 'stop_end': Timestamp('2025-01-05 16:29:14+0000', tz='UTC'), 'duration_hr': 0.07, 'in_terminal': True}, {'stop_start': Timestamp('2025-01-05 16:31:20+0000', tz='UTC'), 'stop_end': Timestamp('2025-01-06 07:12:03+0000', tz='UTC'), 'duration_hr': 14.68, 'in_terminal': True}]"
255768000,AASTUN,Cargo,114.0,1,2025-03-15 14:24:09+00:00,2025-03-16 06:08:39+00:00,15.74,1,0,0.0,[],1,15.35,"[{'waiting_start': Timestamp('2025-03-15 14:38:28+0000', tz='UTC'), 'waiting_end': Timestamp('2025-03-16 05:59:28+0000', tz='UTC'), 'waiting_duration_hr': 15.35}]",15.74,,"[{'stop_start': Timestamp('2025-03-15 14:38:28+0000', tz='UTC'), 'stop_end': Timestamp('2025-03-16 05:59:28+0000', tz='UTC'), 'duration_hr': 15.35, 'in_terminal': False}]"
255769000,AASHEIM,Cargo,107.0,1,2025-04-14 14:22:44+00:00,2025-04-15 07:27:44+00:00,17.08,2,1,16.58,"[{'berth_start': Timestamp('2025-04-14 14:44:54+0000', tz='UTC'), 'berth_end': Timestamp('2025-04-15 07:19:40+0000', tz='UTC'), 'berth_duration_hr': 16.58}]",0,0.0,[],0.5,,"[{'stop_start': Timestamp('2025-04-14 14:34:47+0000', tz='UTC'), 'stop_end': Timestamp('2025-04-14 14:38:47+0000', tz='UTC'), 'duration_hr': 0.07, 'in_terminal': False}, {'stop_start': Timestamp('2025-04-14 14:44:54+0000', tz='UTC'), 'stop_end': Timestamp('2025-04-15 07:19:40+0000', tz='UTC'), 'duration_hr': 16.58, 'in_terminal': True}]"
